apps/frappe/frappe/utils/password_strength.py +171,This is a top-100 common password.,Ini adalah 100 password paling umum.
apps/frappe/frappe/utils/password_strength.py +173,This is a very common password.,Ini adalah password yang sangat umum.
apps/frappe/frappe/utils/password_strength.py +175,This is similar to a commonly used password.,Password ini mirip dengan password yang umum digunakan.
apps/frappe/frappe/utils/password_strength.py +180,A word by itself is easy to guess.,Sebuah kata yang berdiri sendiri mudah ditebak.
apps/frappe/frappe/utils/password_strength.py +185,Names and surnames by themselves are easy to guess.,Nama dan nama keluarga mudah ditebak.
apps/frappe/frappe/utils/password_strength.py +187,Common names and surnames are easy to guess.,Nama-nama umum dan nama keluarga mudah ditebak.
apps/frappe/frappe/utils/password_strength.py +192,Capitalization doesn't help very much.,Kapitalisasi tidak banyak berguna.
apps/frappe/frappe/utils/password_strength.py +194,All-uppercase is almost as easy to guess as all-lowercase.,Huruf besar semua hampir sama mudah ditebak seperti huruf kecil semua.
apps/frappe/frappe/utils/password_strength.py +198,Predictable substitutions like '@' instead of 'a' don't help very much.,Pengganti yang jelas seperti '@' untuk 'a' masih mudah ditebak.
apps/frappe/frappe/utils/pdf.py +36,PDF generation failed because of broken image links,Pembuatan PDF gagal karena link gambar rusak
apps/frappe/frappe/utils/response.py +135,You need to be logged in and have System Manager Role to be able to access backups.,Anda harus login dan memiliki Peran Manajer Sistem untuk dapat mengakses cadangan.
apps/frappe/frappe/utils/response.py +145,You don't have permission to access this file,Anda tidak memiliki izin untuk mengakses file ini
apps/frappe/frappe/utils/response.py +177,Your system is being updated. Please refresh again after a few moments,Sistem anda sedang diperbarui. Refresh lagi setelah beberapa saat
apps/frappe/frappe/utils/verified_command.py +43,Invalid Link,Tautan tidak valid
apps/frappe/frappe/utils/verified_command.py +44,This link is invalid or expired. Please make sure you have pasted correctly.,Link ini tidak valid atau kedaluwarsa. Pastikan anda telah disisipkan dengan benar.
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +75,No comments yet,Belum ada komentar
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +78,1 comment,1 komentar
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +80,{0} comments,{0} komentar
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +101,Posts filed under {0},Arsipkan artikel di {0}
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +106,Posts by {0},Artikel oleh {0}
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js +7,Not Published,Tidak Diterbitkan
apps/frappe/frappe/website/doctype/blog_post/templates/blog_post.html +41,By,Oleh
apps/frappe/frappe/website/doctype/contact_us_settings/contact_us_settings.js +3,See on Website,Lihat di Situs Web
apps/frappe/frappe/website/doctype/help_article/templates/help_article.html +20,More articles on {0},Artikel lain mengenai {0}
apps/frappe/frappe/website/doctype/portal_settings/portal_settings.js +19,Reset,Reset
apps/frappe/frappe/website/doctype/portal_settings/portal_settings.js +20,Restore to default settings?,Mengembalikan ke pengaturan standar?
apps/frappe/frappe/website/doctype/web_form/templates/web_form.html +54,Please sign-up or login to begin,Silakan mendaftar atau login untuk memulai
apps/frappe/frappe/website/doctype/web_form/templates/web_form.html +161,Change,Perubahan
apps/frappe/frappe/website/doctype/web_form/templates/web_form.html +169,Max attachment size is {0}MB,Max ukuran attachment adalah {0} MB
apps/frappe/frappe/website/doctype/web_form/templates/web_form.html +241,Page {0},Halaman {0}
apps/frappe/frappe/website/doctype/web_form/templates/web_form.html +304,Payment Complete,Pembayaran Lengkap
apps/frappe/frappe/website/doctype/web_form/templates/web_form.html +355,Your information has been submitted,Informasi anda telah dikirim
apps/frappe/frappe/website/doctype/web_form/web_form.py +37,You need to be in developer mode to edit a Standard Web Form,Anda harus berada di mode developer untuk mengedit Formulir Web Standar
apps/frappe/frappe/website/doctype/web_form/web_form.py +55,Following fields are missing:,Bidang berikut tidak ada:
apps/frappe/frappe/website/doctype/web_form/web_form.py +59,Please select a Amount Field.,Silakan pilih Bidang Jumlah.
apps/frappe/frappe/website/doctype/web_form/web_form.py +61,Amount must be greater than 0.,Jumlah harus lebih besar dari 0.
apps/frappe/frappe/website/doctype/web_form/web_form.py +130,You need to be logged in to access this {0}.,Anda harus login untuk mengakses ini {0}.
apps/frappe/frappe/website/doctype/web_form/web_form.py +133,You don't have the permissions to access this document,Anda tidak memiliki izin untuk mengakses dokumen ini
apps/frappe/frappe/website/doctype/web_form/web_form.py +342,Mandatory Information missing:,Informasi wajib hilang:
apps/frappe/frappe/website/doctype/web_form/web_form.py +358,You are not allowed to update this Web Form Document,Anda tidak diizinkan untuk memperbarui Dokumen Web Form ini
apps/frappe/frappe/website/doctype/web_form/web_form.py +399,You must login to submit this form,Anda harus login untuk mengirimkan formulir ini
apps/frappe/frappe/website/doctype/website_settings/website_settings.js +3,View Website,Lihat Situs Web
apps/frappe/frappe/website/doctype/website_settings/website_settings.js +10,Select a Brand Image first.,Pilih Brand Image pertama.
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +23,Invalid Home Page,Valid Halaman
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +34,{0} does not exist in row {1},{0} tidak ada di baris {1}
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +38,{0} in row {1} cannot have both URL and child items,{0} di baris {1} tidak dapat memiliki URL dan item turunan
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.py +26,All Images attached to Website Slideshow should be public,Semua Gambar yang dilampirkan pada Slideshow Situs Web harus umum
apps/frappe/frappe/website/doctype/website_theme/website_theme.js +20,Default theme is set in {0},tema default diatur dalam {0}
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +30,You are not allowed to delete a standard Website Theme,Anda tidak diizinkan menghapus Tema Situs Web standar
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +35,Please Duplicate this Website Theme to customize.,Silakan Gandakan situs ini Tema untuk menyesuaikan.
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +40,Top Bar Color and Text Color are the same. They should be have good contrast to be readable.,Top Bar Warna dan Warna Teks adalah sama. Mereka harus memiliki kontras yang baik untuk dibaca.
apps/frappe/frappe/website/js/web_form.js +31,Max file size allowed is {0}MB,Max ukuran file yang diizinkan adalah {0} MB
apps/frappe/frappe/website/js/web_form.js +259,Uploading files please wait for a few seconds.,Sedang mengunggah file silahkan tunggu beberapa saat.
apps/frappe/frappe/website/js/web_form.js +297,There were errors. Please report this.,Ada kesalahan. Laporkan ini.
apps/frappe/frappe/website/js/web_form.js +324,The following mandatory fields must be filled:<br>,Bidang wajib berikut harus diisi: <br>
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +38,Created Custom Field {0} in {1},Dibuat Bidang Kustom {0} pada {1}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +57,{0} not a valid State,{0} bukan Keadaan yang berlaku
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +64,Cannot change state of Cancelled Document. Transition row {0},Tidak dapat mengubah keadaan Dibatalkan Dokumen. Transisi baris {0}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +67,Submitted Document cannot be converted back to draft. Transition row {0},Dikirim Dokumen tidak dapat dikonversi kembali untuk menyusun. Transisi baris {0}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +70,Cannot cancel before submitting. See Transition {0},Tidak dapat membatalkan sebelum mengirimkan. Lihat Transition {0}
apps/frappe/frappe/workflow/doctype/workflow/workflow_list.js +7,Not active,Tidak aktif
apps/frappe/frappe/www/404.html +20,Page missing or moved,Halaman hilang atau dipindahkan
apps/frappe/frappe/www/404.html +22,The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,Halaman yang anda cari hilang. Ini bisa jadi karena itu dipindahkan atau ada kesalahan ketik pada link.
apps/frappe/frappe/www/404.html +25,Error Code: {0},Kode Kesalahan: {0}
apps/frappe/frappe/www/complete_signup.html +13,One Last Step,Satu Langkah terakhir
apps/frappe/frappe/www/complete_signup.html +22,Complete,Lengkap
apps/frappe/frappe/www/contact.html +34,Your email address,Alamat email anda
apps/frappe/frappe/www/contact.py +54,New Message from Website Contact Page,Pesan dari Kontak Situs Web Halaman
apps/frappe/frappe/www/desk.py +19,You are not permitted to access this page.,Anda tidak diizinkan mengakses halaman ini.
apps/frappe/frappe/www/feedback.html +23,Your rating: ,Nilai anda:
apps/frappe/frappe/www/feedback.html +34,Detailed feedback,umpan balik rinci
apps/frappe/frappe/www/feedback.html +68,Please share your feedback for {0},Silakan berbagi tanggapan anda untuk {0}
apps/frappe/frappe/www/feedback.html +90,Please give a rating.,Tolong beri rating.
apps/frappe/frappe/www/feedback.html +93,Please give a fullname.,Tolong beri nama lengkap a.
apps/frappe/frappe/www/feedback.html +96,Please give a detailed feebdack.,Harap memberikan feebdack rinci.
apps/frappe/frappe/www/feedback.html +114,Your Feedback for document {0} is saved successfully,Masukan anda untuk dokumen {0} berhasil disimpan
apps/frappe/frappe/www/feedback.py +39,Invalid Reference,Referensi tidak valid
apps/frappe/frappe/www/feedback.py +42,Please add a rating,Harap tambahkan nilai
apps/frappe/frappe/www/feedback.py +45,Expired link,Link kadaluarsa
apps/frappe/frappe/www/feedback.py +73,"Cannot submit feedback, please try again later","Tidak dapat mengirimkan masukan, coba lagi nanti"
apps/frappe/frappe/www/list.html +4,{0} List,Daftar {0}
apps/frappe/frappe/www/list.py +66,"Filtered by ""{0}""","Disaring oleh ""{0}"""
apps/frappe/frappe/www/login.html +27,Sign in,Masuk
apps/frappe/frappe/www/login.html +31,Login with LDAP,Masuk dengan LDAP
apps/frappe/frappe/www/login.html +39,Or login with,Atau login dengan
apps/frappe/frappe/www/login.html +69,Don't have an account? Sign up,Tidak memiliki account? Daftar
apps/frappe/frappe/www/login.html +73,Forgot Password?,Lupa Password?
apps/frappe/frappe/www/login.html +85,Email Address,Alamat Email
apps/frappe/frappe/www/login.html +86,Sign up,Daftar
apps/frappe/frappe/www/login.html +90,Have an account? Login,Punya akun? Masuk
apps/frappe/frappe/www/login.html +98,Forgot Password,Lupa Password
apps/frappe/frappe/www/login.html +101,Send Password,Kirim Sandi
apps/frappe/frappe/www/login.html +105,Back to Login,Kembali ke Login
apps/frappe/frappe/www/login.py +37,Mobile Number,Nomor handphone
apps/frappe/frappe/www/login.py +65,Missing parameters for login,Parameter yang hilang untuk masuk
apps/frappe/frappe/www/login.py +74,Invalid Login Token,Valid Login Token
apps/frappe/frappe/www/me.html +3,My Account,Akun Saya
apps/frappe/frappe/www/me.html +22,Edit Profile,Edit Profile
apps/frappe/frappe/www/me.html +25,Manage Third Party Apps,Kelola Aplikasi Pihak Ketiga
apps/frappe/frappe/www/me.html +40,Profile,Profil
apps/frappe/frappe/www/me.py +14,You need to be logged in to access this page,Anda harus login untuk mengakses halaman ini
apps/frappe/frappe/www/message.html +36,Status: {0},Status: {0}
apps/frappe/frappe/www/printview.py +80,Not allowed to print draft documents,Tidak diizinkan untuk mencetak dokumen draft
apps/frappe/frappe/www/printview.py +83,Not allowed to print cancelled documents,Tidak diizinkan untuk mencetak dokumen dibatalkan
apps/frappe/frappe/www/printview.py +199,No {0} permission,Tidak ada {0} izin
apps/frappe/frappe/www/printview.py +211,Print Format {0} is disabled,Cetak Format {0} dinonaktifkan
apps/frappe/frappe/www/printview.py +225,No template found at path: {0},Tidak ada template yang ditemukan di jalan: {0}
apps/frappe/frappe/www/qrcode.html +3,QR Code,Kode QR
apps/frappe/frappe/www/qrcode.html +6,QR Code for Login Verification,Kode QR untuk Verifikasi Login
apps/frappe/frappe/www/qrcode.html +9,Hi {0},Hai {0}
apps/frappe/frappe/www/qrcode.html +11,Steps to verify your login,Langkah untuk memverifikasi login anda
apps/frappe/frappe/www/qrcode.html +13,Open your authentication app on your mobile phone.,Buka aplikasi autentikasi anda di ponsel anda.
apps/frappe/frappe/www/qrcode.html +14,Scan the QR Code and enter the resulting code displayed.,Scan QR Code dan masukkan hasil kode yang ditampilkan.
apps/frappe/frappe/www/qrcode.html +15,Return to the Verification screen and enter the code displayed by your authentication app,Kembali ke layar Verifikasi dan masukkan kode yang ditampilkan oleh aplikasi autentikasi anda
apps/frappe/frappe/www/qrcode.html +19,Authentication Apps you can use are: ,Aplikasi Otentikasi yang dapat anda gunakan adalah:
apps/frappe/frappe/www/qrcode.py +32,Page has expired!,Halaman telah kedaluwarsa!
apps/frappe/frappe/www/search.html +11,Search...,Pencarian...
apps/frappe/frappe/www/search.html +28,No matching records. Search something new,Tidak ada catatan yang cocok. Cari sesuatu yang baru
apps/frappe/frappe/www/search.html +30,Type something in the search box to search,Ketik sesuatu di kotak pencarian untuk mencari
apps/frappe/frappe/www/search.py +12,"Search Results for ""{0}""","Hasil Pencarian untuk ""{0}"""
apps/frappe/frappe/www/third_party_apps.html +3,Third Party Apps,Aplikasi Pihak Ketiga
apps/frappe/frappe/www/third_party_apps.html +27,This will log out {0} from all other devices,Ini akan log out {0} dari semua perangkat lain
apps/frappe/frappe/www/third_party_apps.html +38,Active Sessions,Sesi Aktif
apps/frappe/frappe/www/third_party_apps.html +47,Logged in,Login
apps/frappe/frappe/www/third_party_apps.html +51,Revoke,Mencabut
apps/frappe/frappe/www/third_party_apps.html +58,No Active Sessions,Tidak ada sesi aktif
apps/frappe/frappe/www/update-password.html +14,Old Password,Password Lama
apps/frappe/frappe/www/update-password.html +18,New Password,Password Baru
apps/frappe/frappe/www/update-password.html +55,Old Password Required.,Password Lama Diperlukan.
